Course Id,Category,Sub-Category,Rating,Instructors.
242,Computer Science,Software Development,4.7,UiPath
251,Data Science,Probability and Statistics,4.7,Douglas C. Montgomery
264,Computer Science,Mobile and Web Development,4.7,Charles Russell Severance
296,Information Technology,Security,4.7,Greg Williams
303,Information Technology,Cloud Computing,4.7, Marek Czernek
309,Data Science,Machine Learning,4.7,Laurence Moroney
316,Computer Science,Software Development,4.7,Mia Minnes
316,Computer Science,Software Development,4.7,Leo Porter
316,Computer Science,Software Development,4.7,Christine Alvarado
320,Arts and Humanities,Music and Art,4.7,Joanne C. Gerstner
320,Arts and Humanities,Music and Art,4.7,Eric Freedman
320,Arts and Humanities,Music and Art,4.7,Joe Grimm
320,Arts and Humanities,Music and Art,4.7,David Poulson
320,Arts and Humanities,Music and Art,4.7,Jeremy Steele
320,Arts and Humanities,Music and Art,4.7,Lucinda D. Davenport
321,Physical Science and Engineering,Physics and Astronomy,4.7,Jason Hafner
327,Computer Science,Software Development,4.7,Brian Winn
332,Information Technology,Cloud Computing,4.7,Google Cloud Training
335,Social Sciences,Education,4.7,A/Professor Iain Hay
335,Social Sciences,Education,4.7,Billy Bruce
335,Social Sciences,Education,4.7,Jada Bennett
338,Computer Science,Mobile and Web Development,4.7,William Mead
349,Social Sciences,Education,4.7,Dan Liston
349,Social Sciences,Education,4.7,Randy Testa
349,Social Sciences,Education,4.7,Emily Claire Price
349,Social Sciences,Education,4.7,Ben Kirshner
350,Language Learning,Learning English,4.7,Wanda Huber
350,Language Learning,Learning English,4.7,Andrea Mürau Haraway
350,Language Learning,Learning English,4.7,Jenny Young
350,Language Learning,Learning English,4.7,Jessica Cinco
350,Language Learning,Learning English,4.7,Beatriz Fuentes-Anderson
351,Health,Healthcare Management,4.7,Lechauncy Woodard
351,Health,Healthcare Management,4.7,Sara G. McNeil
351,Health,Healthcare Management,4.7,Susie Gronseth
357,Physical Science and Engineering,Mechanical Engineering,4.7,Autodesk
365,Information Technology,Cloud Computing,4.7,Google Cloud Training
367,Computer Science,Software Development,4.7,Scott Rixner
367,Computer Science,Software Development,4.7,Joe Warren
533,Social Sciences,Governance and Society,4.7,Dr Dan Plesch
553,Health,Nutrition,4.7,Sharon Horesh Bergquist
679,Health,Nutrition,4.7,Maya Adam
723,Health,Public Health,4.7,Daniel W. Webster
723,Health,Public Health,4.7, ScD
740,Social Sciences,Governance and Society,4.7,Dr J. Simon Rofe
740,Social Sciences,Governance and Society,4.7, SOAS
772,Health,Research,4.7,Janet Holbrook
778,Health,Research,4.7,Stephany Duda
840,Data Science,Probability and Statistics,4.7,Jason A. Roy
908,Health,Public Health,4.7,Caren Stalburg
1023,Information Technology,Security,4.7,Herbert J. Mattord
1039,Computer Science,Mobile and Web Development,4.7,Colleen van Lent
1070,Health,Public Health,4.7,John McGready
1170,Health,Public Health,4.7,William Brieger
1222,Health,Health Informatics,4.7,John McGready
1223,Data Science,Data Analysis,4.7,Roger D. Peng
1238,Health,Health Informatics,4.7,Ashwini S. Davison
1292,Data Science,Data Analysis,4.7,Suk S. Brar
1321,Health,Public Health,4.7,Stefan Baral
1508,Health,Health Informatics,4.7,Karen Andes
1549,Health,Public Health,4.7,Aruna Chandran
1706,Health,Healthcare Management,4.7,Margaret Kilduff
1781,Health,Nutrition,4.7,Maya Adam
1816,Computer Science,Mobile and Web Development,4.7,Colleen van Lent
1837,Data Science,Data Analysis,4.7,Roger D. Peng
1854,Health,Patient Care,4.7,Robin Austin
1938,Health,Research,4.7,Williams S. Ettouati
1946,Computer Science,Mobile and Web Development,4.7,Colleen van Lent
2031,Health,Public Health,4.7,Emily Gurley
2032,Health,Public Health,4.7,Ann-Margret Ervin
2111,Health,Basic Science,4.7,Alma Moon Novotny
2201,Health,Health Informatics,4.7,Ashwini S. Davison
2206,Health,Healthcare Management,4.7,Margaret Kilduff
2231,Data Science,Data Analysis,4.7,Martin Lindquist
2374,Health,Public Health,4.7,Janet Holbrook
2427,Health,Public Health,4.7,Janet Holbrook
2510,Health,Public Health,4.7,William Brieger
2547,Data Science,Data Analysis,4.7,Ben Langmead
2598,Health,Patient Care,4.7,Dr. Henry Perry
2621,Health,Health Informatics,4.7,Eric Sobie
2732,Health,Public Health,4.7,William Brieger
2789,Health,Public Health,4.7,Keri Althoff
2793,Health,Healthcare Management,4.7,Williams S. Ettouati
5,Data Science,Machine Learning,4.8,Rav Ahuja
5,Data Science,Machine Learning,4.8,Jared Harris
5,Data Science,Machine Learning,4.8,Michael Lenox
5,Data Science,Machine Learning,4.8,Rajkumar Venkatesan
5,Data Science,Machine Learning,4.8,Yael Grushka-Cockayne
7,Data Science,Data Analysis,4.8,Rav Ahuja
7,Data Science,Data Analysis,4.8,Sandip Saha Joy
7,Data Science,Data Analysis,4.8,Steve Ryan
7,Data Science,Data Analysis,4.8,Kevin McFaul
7,Data Science,Data Analysis,4.8,Skills Network
12,Computer Science,Design and Product,4.8,John Rofrano
12,Computer Science,Design and Product,4.8,Rav Ahuja
14,Computer Science,Software Development,4.8,Charles Russell Severance
15,Information Technology,Cloud Computing,4.8,Skills Network
15,Information Technology,Cloud Computing,4.8,Rav Ahuja
19,Computer Science,Mobile and Web Development,4.8,Taught by Meta Staff
31,Computer Science,Design and Product,4.8,Alex Cowan
34,Information Technology,Security,4.8,IBM Security Learning Services
35,Language Learning,Learning English,4.8,Gerry Landers
35,Language Learning,Learning English,4.8,Amalia B. Stephens
35,Language Learning,Learning English,4.8,Karen Peterson
51,Data Science,Machine Learning,4.8,Martha White
51,Data Science,Machine Learning,4.8,Adam White
76,Data Science,Machine Learning,4.8,Laurence Moroney
76,Data Science,Machine Learning,4.8,Eddy Shyu
79,Arts and Humanities,Music and Art,4.8,Lisa Mazzola
79,Arts and Humanities,Music and Art,4.8,Sarah Meister
79,Arts and Humanities,Music and Art,4.8,Lucy Gallun
79,Arts and Humanities,Music and Art,4.8,Sophie Cavoulacos
79,Arts and Humanities,Music and Art,4.8,Sean Anderson
79,Arts and Humanities,Music and Art,4.8,Arièle Dionne-Krosnick
79,Arts and Humanities,Music and Art,4.8,Erica Papernik-Shimizu
79,Arts and Humanities,Music and Art,4.8,Christian Rattemeyer
79,Arts and Humanities,Music and Art,4.8,Paola Antonelli
79,Arts and Humanities,Music and Art,4.8,Michelle Millar Fisher
79,Arts and Humanities,Music and Art,4.8,Stephanie Kramer
79,Arts and Humanities,Music and Art,4.8,Anna Burckhardt
87,Arts and Humanities,Music and Art,4.8,Stephen Webber
87,Arts and Humanities,Music and Art,4.8,Loudon Stearns
87,Arts and Humanities,Music and Art,4.8,Chrissy Tignor
94,Computer Science,Algorithms,4.8,Tim Roughgarden
97,Data Science,Data Analysis,4.8,Nick Santos
102,Computer Science,Software Development,4.8,Akos Ledeczi
102,Computer Science,Software Development,4.8,Mike Fitzpatrick
102,Computer Science,Software Development,4.8,Jack Noble
111,Information Technology,Networking,4.8,Google Cloud Training
112,Social Sciences,Education,4.8,Tamy Chapman
112,Social Sciences,Education,4.8,Helen Nam
112,Social Sciences,Education,4.8,Brad Gilpin
116,Arts and Humanities,Music and Art,4.8,Thaddeus Hogarth
116,Arts and Humanities,Music and Art,4.8,Jeannie Gagne
116,Arts and Humanities,Music and Art,4.8,Pat Pattison
116,Arts and Humanities,Music and Art,4.8,Erin Barra
119,Personal Development,Personal Development,4.8,Dr. Matt McGarrity
123,Social Sciences,Education,4.8,Krystal Banfield
123,Social Sciences,Education,4.8,David Alexis
123,Social Sciences,Education,4.8,Gary Burton
123,Social Sciences,Education,4.8,Sarah Brindell
123,Social Sciences,Education,4.8,Bonnie Hayes
123,Social Sciences,Education,4.8,Stephen Webber
125,Computer Science,Design and Product,4.8,Mark Newman
125,Computer Science,Design and Product,4.8,Kentaro Toyama
125,Computer Science,Design and Product,4.8,Predrag Klasnja
125,Computer Science,Design and Product,4.8,Clifford Lampe
125,Computer Science,Design and Product,4.8,Lija Hogan
126,Personal Development,Personal Development,4.8,Patrick Barry
130,Computer Science,Mobile and Web Development,4.8,Colleen van Lent
130,Computer Science,Mobile and Web Development,4.8,Charles Russell Severance
140,Physical Science and Engineering,Electrical Engineering,4.8,Gregory Plett
145,Arts and Humanities,Music and Art,4.8,Loudon Stearns
145,Arts and Humanities,Music and Art,4.8,Erin Barra
145,Arts and Humanities,Music and Art,4.8,Rishabh Rajan
148,Computer Science,Design and Product,4.8,Charlie Nuttelman
151,Arts and Humanities,Music and Art,4.8,Pat Pattison
151,Arts and Humanities,Music and Art,4.8,Scarlet Keys
151,Arts and Humanities,Music and Art,4.8,Sarah Brindell
151,Arts and Humanities,Music and Art,4.8,Bonnie Hayes
151,Arts and Humanities,Music and Art,4.8,Erin Barra
187,Arts and Humanities,Music and Art,4.8,Peter Glendinning
187,Arts and Humanities,Music and Art,4.8,Mark Valentine Sullivan
189,Physical Science and Engineering,Environmental Science and Sustainability,4.8,Stephen R. Lawrence
189,Physical Science and Engineering,Environmental Science and Sustainability,4.8,Paul Komor
196,Computer Science,Mobile and Web Development,4.8,Charles Russell Severance
212,Language Learning,Learning English,4.8,Helen Nam
212,Language Learning,Learning English,4.8,Marla Yoshida
212,Language Learning,Learning English,4.8,Meg Parker
212,Language Learning,Learning English,4.8,Emily Wong
213,Information Technology,Security,4.8,Herbert J. Mattord
213,Information Technology,Security,4.8,Michael Whitman
221,Language Learning,Learning English,4.8,Tamy Chapman
221,Language Learning,Learning English,4.8,Emily Wong
221,Language Learning,Learning English,4.8,Brad Gilpin
221,Language Learning,Learning English,4.8,Judy Hu
221,Language Learning,Learning English,4.8,Helen Nam
222,Arts and Humanities,Music and Art,4.8,Thaddeus Hogarth
222,Arts and Humanities,Music and Art,4.8,Amanda Monaco
222,Arts and Humanities,Music and Art,4.8,Rick Peckham
222,Arts and Humanities,Music and Art,4.8,Tim Miller
230,Information Technology,Cloud Computing,4.8,Chris Caillouet
230,Information Technology,Cloud Computing,4.8,Upendra Rajan
230,Information Technology,Cloud Computing,4.8,Bill Miller
231,Physical Science and Engineering,Electrical Engineering,4.8,Dr. Robert Erickson
236,Language Learning,Other Languages,4.8,YU Bin
236,Language Learning,Other Languages,4.8,LIU Lixin
236,Language Learning,Other Languages,4.8,CHEN LI
236,Language Learning,Other Languages,4.8,LU Yun
238,Language Learning,Learning English,4.8,Richard Moore
238,Language Learning,Learning English,4.8,Wendy Asplin
250,Physical Science and Engineering,Mechanical Engineering,4.8,Autodesk
258,Information Technology,Cloud Computing,4.8,Google Cloud Training
259,Computer Science,Algorithms,4.8,Shree Nayar
262,Computer Science,Software Development,4.8,John Greiner
262,Computer Science,Software Development,4.8,Stephen Wong
262,Computer Science,Software Development,4.8,Scott Rixner
262,Computer Science,Software Development,4.8,Joe Warren
262,Computer Science,Software Development,4.8,Luay Nakhleh
268,Physical Science and Engineering,Physics and Astronomy,4.8,Eric Poquillon
274,Physical Science and Engineering,Environmental Science and Sustainability,4.8,Scott Solomon
276,Personal Development,Personal Development,4.8,Patrick Barry
312,Information Technology,Cloud Computing,4.8,Google Cloud Training
319,Personal Development,Personal Development,4.8,Miguel Angel Ruíz
319,Personal Development,Personal Development,4.8,Patricia Benítez Corona
322,Data Science,Data Analysis,4.8,Glynn Durham
322,Data Science,Data Analysis,4.8,Ian Cook
324,Social Sciences,Governance and Society,4.8,Claudia Useche
324,Social Sciences,Governance and Society,4.8,Rosangela Bando
324,Social Sciences,Governance and Society,4.8,Agustín Sarría
324,Social Sciences,Governance and Society,4.8,Vanessa Sayos del Castillo
324,Social Sciences,Governance and Society,4.8,Ernesto Mondelo
324,Social Sciences,Governance and Society,4.8,Allan Quijano
324,Social Sciences,Governance and Society,4.8,Santiago German Fretes Arguello
330,Data Science,Machine Learning,4.8,Dr Kevin Webster
340,Physical Science and Engineering,Electrical Engineering,4.8,Amanda  Wang
340,Physical Science and Engineering,Electrical Engineering,4.8,Matt Rich
340,Physical Science and Engineering,Electrical Engineering,4.8,Brandon Armstrong
340,Physical Science and Engineering,Electrical Engineering,4.8,Megan Thompson
340,Physical Science and Engineering,Electrical Engineering,4.8,Isaac Bruss
340,Physical Science and Engineering,Electrical Engineering,4.8,Sam Jones
341,Physical Science and Engineering,Mechanical Engineering,4.8,Autodesk
346,Information Technology,Support and Operations,4.8,Gautam Ray
346,Information Technology,Support and Operations,4.8,Ken Reily
346,Information Technology,Support and Operations,4.8,Jason Chan
346,Information Technology,Support and Operations,4.8,Soumya Sen
359,Physical Science and Engineering,Research Methods,4.8,Nicholas James Provart
362,Language Learning,Learning English,4.8,Tamy Chapman
362,Language Learning,Learning English,4.8,Nicole Jacobs
362,Language Learning,Learning English,4.8,Brad Gilpin
362,Language Learning,Learning English,4.8,Emily Ellis
557,Physical Science and Engineering,Mechanical Engineering,4.8,Dr. Wayne Whiteman
1059,Math and Logic,Math and Logic,4.8,Joseph W. Cutrone
1071,Information Technology,Security,4.8,Herbert J. Mattord
1253,Math and Logic,Math and Logic,4.8,Joseph W. Cutrone
1312,Math and Logic,Math and Logic,4.8,Joseph W. Cutrone
1433,Computer Science,Mobile and Web Development,4.8,Colleen van Lent
1902,Social Sciences,Governance and Society,4.8,Gilbert Burnham
2051,Arts and Humanities,Music and Art,4.8,George W. Russell
2067,Computer Science,Mobile and Web Development,4.8,Colleen van Lent
2110,Data Science,Data Analysis,4.8,Michael G. Kahn
2189,Information Technology,Security,4.8,Herbert J. Mattord
2274,Information Technology,Security,4.8,Herbert J. Mattord
129,Health,Nutrition,4.8,Maya Adam
133,Health,Public Health,4.8,Janet Holbrook
133,Health,Public Health,4.8,Ann-Margret Ervin
133,Health,Public Health,4.8,Stephan Ehrhardt
133,Health,Public Health,4.8,Elizabeth A. Sugar
133,Health,Public Health,4.8,David M. Shade
133,Health,Public Health,4.8,Anne Shanklin Casper
133,Health,Public Health,4.8,Sheriza Baksh
139,Health,Public Health,4.8,John McGready
162,Health,Patient Care,4.8,Daniel Nicklas
162,Health,Patient Care,4.8,Eve Kutchman
162,Health,Patient Care,4.8,Lauren Welch
162,Health,Patient Care,4.8,Karen Hecker
165,Health,Health Informatics,4.8,Ashwini S. Davison
165,Health,Health Informatics,4.8,Jessica M. Roosth
165,Health,Health Informatics,4.8,Ebony Williams
165,Health,Health Informatics,4.8,Sylvia Devlin
165,Health,Health Informatics,4.8,Paul Nagy
176,Health,Patient Care,4.8,Robin Austin
176,Health,Patient Care,4.8,Teri Verner
176,Health,Patient Care,4.8,Susan Thompson
176,Health,Patient Care,4.8,Amy Taylor
176,Health,Patient Care,4.8,Janet Tomaino
176,Health,Patient Care,4.8,Louise Delagran
176,Health,Patient Care,4.8,Alex Haley
190,Health,Patient Care,4.8,Angela Wright
190,Health,Patient Care,4.8,Whitney Barrett
190,Health,Patient Care,4.8,Arthur Pliaconis
190,Health,Patient Care,4.8,Kathrine Lopez
195,Health,Healthcare Management,4.8,Theodore Ruger
195,Health,Healthcare Management,4.8,Lauren Steinfeld
195,Health,Healthcare Management,4.8,R. Polk Wagner
195,Health,Healthcare Management,4.8,Angus Corbett
237,Health,Psychology,4.8,Jen D'Andrea
237,Health,Psychology,4.8,Jill Morawski
237,Health,Psychology,4.8,Alexis May
277,Health,Basic Science,4.8,Alma Moon Novotny
283,Health,Public Health,4.8,Karen Andes
291,Health,Patient Care,4.8,Melinda Sawyer
291,Health,Patient Care,4.8,Eileen Kasda
291,Health,Patient Care,4.8,Bob Hody
291,Health,Patient Care,4.8,Lisa H. Lubomski
291,Health,Patient Care,4.8,David Thompson DNSc
291,Health,Patient Care,4.8, MS
291,Health,Patient Care,4.8,Matt Austin
291,Health,Patient Care,4.8,David Schwartz
313,Health,Public Health,4.8,William Brieger
313,Health,Public Health,4.8, DrPH
313,Health,Public Health,4.8,Gilbert Burnham
313,Health,Public Health,4.8,Mija Ververs
313,Health,Public Health,4.8,Dr. Henry Perry
317,Health,Patient Care,4.8,Mary Jo Kreitzer
317,Health,Patient Care,4.8,Deborah Ringdahl
317,Health,Patient Care,4.8,Megan Voss
317,Health,Patient Care,4.8,Janet Tomaino
317,Health,Patient Care,4.8,Kim Christensen
317,Health,Patient Care,4.8,Susan Thompson
317,Health,Patient Care,4.8,Louise Delagran
317,Health,Patient Care,4.8,Alex Haley
358,Health,Patient Care,4.8,Regina Fink
358,Health,Patient Care,4.8,Maurice Scott
358,Health,Patient Care,4.8,Kelly Arora
358,Health,Patient Care,4.8,Amos Bailey
358,Health,Patient Care,4.8,Nancy Robertson
508,Health,Research,4.8,Tianjing Li
508,Health,Research,4.8, MHS
592,Health,Patient Care,4.8,Joshua D Safer
677,Health,Psychology,4.8,George Everly
677,Health,Psychology,4.8, Jr.
716,Health,Nutrition,4.8,Maya Adam
811,Health,Patient Care,4.8,Connie B. Scanga
819,Health,Patient Care,4.8,Valerie Swigart
835,Health,Basic Science,4.8,Robert Mazzeo
942,Health,Basic Science,4.8,Professor Daniel Chamovitz
963,Health,Public Health,4.8,Lisa A. Cooper
1021,Health,Patient Care,4.8,Angela Wright
1022,Health,Health Informatics,4.8,Ashwini S. Davison
1068,Health,Psychology,4.8,James Pawelski
1122,Health,Public Health,4.8,John McGready
1145,Health,Research,4.8,Janet Tomaino
1202,Health,Patient Care,4.8,Angela Wright
1219,Health,Psychology,4.8,Martin E.P. Seligman
1286,Health,Patient Care,4.8,Ashwini S. Davison
1562,Health,Public Health,4.8,John McGready
1605,Health,Patient Care,4.8,Paul Nagy
1793,Health,Basic Science,4.8,Alma Moon Novotny
1850,Health,Patient Care,4.8,Angela Wright
1871,Health,Health Informatics,4.8,Karen Andes
1888,Health,Research,4.8,Susan Thompson
2090,Health,Healthcare Management,4.8,Ezekiel J. Emanuel
2238,Health,Healthcare Management,4.8,David Thompson DNSc
2238,Health,Healthcare Management,4.8, MS
2240,Health,Public Health,4.8,Janet Holbrook
2305,Health,Research,4.8,Susan Thompson
2494,Health,Basic Science,4.8,Alma Moon Novotny
2525,Health,Public Health,4.8,Alma Moon Novotny
2558,Health,Public Health,4.8,Justin Lessler
2669,Health,Healthcare Management,4.8,Ashwini S. Davison
2677,Health,Patient Care,4.8,Kenneth J. Pienta
2703,Health,Basic Science,4.8,Kenneth J. Pienta
2733,Health,Research,4.8,Janet Tomaino
36,Business,Entrepreneurship,4.8,Lori Rosenkopf
36,Business,Entrepreneurship,4.8,Karl  T. Ulrich
36,Business,Entrepreneurship,4.8,Ethan Mollick
36,Business,Entrepreneurship,4.8,Kartik Hosanagar
36,Business,Entrepreneurship,4.8,David Hsu
42,Business,Marketing,4.7,Rebekah May
42,Business,Marketing,4.7,Eric Enge
53,Business,Marketing,4.6,Aric Rindfleisch
53,Business,Marketing,4.6,Kevin Hartman
53,Business,Marketing,4.6,Mike Yao
53,Business,Marketing,4.6,Vishal Sachdev
58,Business,Business Strategy,4.8,Michael Lenox
58,Business,Business Strategy,4.8,Jared Harris
58,Business,Business Strategy,4.8,Scott Snell
60,Business,Business Strategy,4.8,John W. Budd
60,Business,Business Strategy,4.8,Amy Simon
60,Business,Business Strategy,4.8,Stacy Doepner-Hove
60,Business,Business Strategy,4.8,Larry Bourgerie
60,Business,Business Strategy,4.8,Alan Benson
60,Business,Business Strategy,4.8,Mike Davis
66,Business,Marketing,4.5,Dr. James V. Green
66,Business,Marketing,4.5,Cait von Schnetlage
66,Business,Marketing,4.5,Michael R. Pratt
91,Business,Business Strategy,4.8,Luann J. Lynch
91,Business,Business Strategy,4.8,Mary Gentile
91,Business,Business Strategy,4.8,R. Edward Freeman
91,Business,Business Strategy,4.8,Alex Cowan
110,Business,Marketing,4.8,Jean Manuel Izaret
110,Business,Marketing,4.8,Thomas Kohler
110,Business,Marketing,4.8,Ronald T. Wilcox
115,Business,Business Strategy,4.8,R. Polk Wagner
115,Business,Business Strategy,4.8,Shyam Balganesh
115,Business,Business Strategy,4.8,Cynthia Dahl
146,Business,Business Strategy,4.6,MARÍA EIZAGUIRRE DIÉGUEZ
146,Business,Business Strategy,4.6,Pedro Cifuentes Huertas
146,Business,Business Strategy,4.6,Brian Hallett
146,Business,Business Strategy,4.6,Michael Thompson
188,Business,Business Strategy,4.8,Barbara E. Kahn
188,Business,Business Strategy,4.8,Matthew Bidwell
188,Business,Business Strategy,4.8,Santiago Gallino
191,Business,Marketing,4.5,Jim Fong
191,Business,Marketing,4.5,Susan Berman
191,Business,Marketing,4.5,Olivier Rubel
191,Business,Marketing,4.5,Robin Boyar
191,Business,Marketing,4.5,Ashwin Aravindakshan
192,Business,Business Strategy,4.7,Keanan Duffty
198,Business,Marketing,4.4,Shameek Sinha
198,Business,Marketing,4.4,Ignacio Gafo
198,Business,Marketing,4.4,Maria Teresa Aranzabal
198,Business,Marketing,4.4,Fernando Cortiñas
198,Business,Marketing,4.4,Ramon Diaz-Bernardo
216,Business,Marketing,4.7,Randy Hlavac
253,Business,Business Strategy,4.7,Robert Austin
253,Business,Business Strategy,4.7,Marcus Møller Larsen
253,Business,Business Strategy,4.7,Nicolai Pogrebnyakov
256,Business,Entrepreneurship,4.5,Manuel Adelino
256,Business,Entrepreneurship,4.5,David Robinson
256,Business,Entrepreneurship,4.5,Manju Puri
256,Business,Entrepreneurship,4.5,Cam Harvey
256,Business,Entrepreneurship,4.5,David Hsieh
265,Business,Marketing,4.5,Digital Marketing Institute
265,Business,Marketing,4.5,Cathal Melinn
271,Business,Business Strategy,4.7, Theodore Henry King CLARK
271,Business,Business Strategy,4.7,Garvin Percy DIAS
290,Business,Entrepreneurship,4.6,Forrest S. Carter
290,Business,Entrepreneurship,4.6,Ken Szymusiak
290,Business,Entrepreneurship,4.6,David Wheeler
294,Business,Business Strategy,4.6,Sean Chiles
294,Business,Business Strategy,4.6,Leslie Holden
295,Business,Business Strategy,4.8,Tobias Kretschmer
302,Business,Marketing,4.6,Erin Willis
308,Business,Marketing,4.6,Luis Rodriguez Baptista
308,Business,Marketing,4.6,Martin Boehm
308,Business,Marketing,4.6,Maria Teresa Aranzabal
308,Business,Marketing,4.6,Eda Sayin
308,Business,Marketing,4.6,Ramon Diaz-Bernardo
310,Business,Marketing,4.6,John Lavine
310,Business,Marketing,4.6,Candy Lee
310,Business,Marketing,4.6,Randy Hlavac
311,Business,Marketing,4.6,Digital Marketing Institute
311,Business,Marketing,4.6,Cathal Melinn
331,Business,Business Strategy,4.5,Jonas Hedman
331,Business,Business Strategy,4.5,Stefan Henningsson
352,Business,Marketing,4.7,Anke Audenaert
355,Business,Marketing,4.7,Dae Ryun Chang
355,Business,Marketing,4.7,Sunmee Choi
361,Business,Marketing,4.8,Luis Rodriguez Baptista
361,Business,Marketing,4.8,Martin Boehm
361,Business,Marketing,4.8,Maria Teresa Aranzabal
361,Business,Marketing,4.8,Eda Sayin
361,Business,Marketing,4.8,Ramon Diaz-Bernardo
368,Business,Marketing,4,Athanasia Lampraki
368,Business,Marketing,4,Evangelia Katsikea
406,Business,Marketing,,Scott Inks
406,Business,Marketing,,Terry Loe
834,Business,Business Strategy,4.8,Ibrahim Odeh
1062,Business,Business Strategy,4.7,Rudolf Leuschner
1100,Business,Business Strategy,4.8,Ibrahim Odeh
1256,Business,Business Strategy,4.8,Ibrahim Odeh
1347,Business,Business Strategy,4.8,Rudolf Leuschner
1378,Business,Business Strategy,4.8,Rudolf Leuschner
1745,Business,Business Strategy,4.7,Rudolf Leuschner
1925,Business,Business Strategy,4.9,Gies College of Business
2369,Business,Business Strategy,4.7,Ibrahim Odeh
2530,Business,Business Strategy,4.8,Ibrahim Odeh
2741,Business,Entrepreneurship,4.6,David Standen
21,Business,Finance,4.4,Jessica Wachter
21,Business,Finance,4.4,Michael R Roberts
21,Business,Finance,4.4,Brian J Bushee
23,Business,Finance,4.5,Richard Waterman
23,Business,Finance,4.5,Don Huesman
23,Business,Finance,4.5,Richard Lambert
23,Business,Finance,4.5,Christopher D. Ittner
23,Business,Finance,4.5,Michael R Roberts
29,Business,Finance,4.7,Witold Henisz
29,Business,Finance,4.7,Christopher Geczy
29,Business,Finance,4.7,Sarah Light
29,Business,Finance,4.7,Mary-Hunter McDonnell
64,Business,Finance,4.5,Garud Iyengar
64,Business,Finance,4.5,Ali Hirsa
64,Business,Finance,4.5,Martin Haugh
67,Business,Finance,4.6,Gies College of Business
67,Business,Finance,4.6, University of Illinois
75,Business,Finance,4.8,Marc Badia
75,Business,Finance,4.8,Miguel Antón
75,Business,Finance,4.8,Javier Estrada
86,Business,Finance,4.7,Joseph Iraci
86,Business,Finance,4.7,Jack Farmer
86,Business,Finance,4.7,Tracy Williams
98,Business,Finance,4.8,Cam Harvey
118,Business,Finance,4.5,Heitor Almeida
118,Business,Finance,4.5,Oktay Urcan
118,Business,Finance,4.5,Robert Metzger
118,Business,Finance,4.5,James Bertram
134,Business,Finance,4.5,Vijay Vaidyanathan
134,Business,Finance,4.5,Claudia Carrone
134,Business,Finance,4.5,John Mulvey - Princeton University
134,Business,Finance,4.5,Gideon OZIK
134,Business,Finance,4.5,Sean McOwen
142,Business,Finance,4.7,Oktay Urcan
142,Business,Finance,4.7,Gies College of Business
142,Business,Finance,4.7, University of Illinois
142,Business,Finance,4.7,Heitor Almeida
142,Business,Finance,4.7,Stefan Zeume
142,Business,Finance,4.7,Jeff Flesher
153,Business,Finance,4.8,University of Geneva- Ines Chaieb
153,Business,Finance,4.8,University of Geneva- Jonas Demaurex
153,Business,Finance,4.8,University of Geneva- Rajna Gibson Brandon
153,Business,Finance,4.8,University of Geneva- Michel Girardin
153,Business,Finance,4.8,University of Geneva- Martin Hoesli
153,Business,Finance,4.8,University of Geneva- Olivier Scaillet
153,Business,Finance,4.8,University of Geneva- Philip Valta
153,Business,Finance,4.8,Dirk Effenberger
153,Business,Finance,4.8,Mark Haefele
153,Business,Finance,4.8,Brian Nick
153,Business,Finance,4.8,Mike Ryan
153,Business,Finance,4.8,Simon Smiles
153,Business,Finance,4.8,Themis Themistocleous
153,Business,Finance,4.8,Thomas Wacker
153,Business,Finance,4.8,Chris Wright
153,Business,Finance,4.8,University of Geneva- Tony Berrada
153,Business,Finance,4.8,University of Geneva- Kerstin Preuschoff
153,Business,Finance,4.8,University of Geneva- Philipp Krueger
166,Business,Finance,4.4,Jeff Praissman
166,Business,Finance,4.4,Lucas Deaver
166,Business,Finance,4.4,Andrew Wilkinson
166,Business,Finance,4.4,Steven Levine
166,Business,Finance,4.4,Mary MacNamara
170,Business,Finance,4.7,RICCARDO REBONATO - EDHEC BUSINESS SCHOOL
170,Business,Finance,4.7,LIONEL MARTELLINI -EDHEC BUSINESS SCHOOL
170,Business,Finance,4.7,GIANFRANCO GIANFRATE - EDHEC BUSINESS SCHOOL
170,Business,Finance,4.7,EMANUELE CHINI - EDHEC BUSINESS SCHOOL
173,Business,Finance,4.7,Robert Dittmar
173,Business,Finance,4.7,Andrew Wu
194,Business,Finance,4.3,Ramabhadran Thirumalai
194,Business,Finance,4.3,Prasanna Tantri
217,Business,Finance,4.7,Larry DeBrock
217,Business,Finance,4.7,Hadi Salehi Esfahani
217,Business,Finance,4.7,Fataneh Taghaboni-Dutta
217,Business,Finance,4.7,Vlad Dolgopolov
224,Business,Finance,4.5,Arzu Ozoguz
224,Business,Finance,4.5,Jill Foote
246,Business,Finance,4.6,Oliver Belin
246,Business,Finance,4.6,Jack Farmer
275,Business,Finance,4.8,Andrea Eliassen
314,Business,Finance,4.7,Paul Kofman
314,Business,Finance,4.7,Sean Pinder
563,Business,Finance,4.8,Lee Reiners
626,Business,Finance,4.8,Vijay Vaidyanathan
771,Business,Finance,4.7,Dr. Richard Riley
1445,Business,Finance,4.7,Gies College of Business
1682,Business,Finance,4.8,Vijay Vaidyanathan
2472,Business,Finance,4.8,Gies College of Business
2497,Business,Finance,4.6,David Standen
3,Business,Business Essentials,4.7,Rav Ahuja
3,Business,Business Essentials,4.7,Alex Aklson
